address,URL,latitude,longitude,town,postal_number
Krókur 1,https://arnorbl.blog.is/blog/arnorbl/entry/1262074/,66.0793304,-23.1249424,Neskaupssta�ur,400
"Norska húsið Stykkishólmi.""",https://arnorbl.blog.is/blog/arnorbl/entry/1263261/,65.0772081,-22.7268666,Stykkish�lmur,340
Silfurgata 8,https://arnorbl.blog.is/blog/arnorbl/entry/1254731/,66.0723651,-23.1174242,�safj�r�ur,400
Túngata 3,https://arnorbl.blog.is/blog/arnorbl/entry/1256219/,63.839734,-22.436635,�safj�r�ur,400
Fróðasund 10a,https://arnorbl.blog.is/blog/arnorbl/entry/1118589/,65.6854673,-18.089032,Akureyri,600
Hafnarstræti 18b,https://arnorbl.blog.is/blog/arnorbl/entry/1231455/,65.6728139,-18.0855315,Akureyri,600
Þingvallastræti 21,https://arnorbl.blog.is/blog/arnorbl/entry/2260960/,65.6790912,-18.1005439,Akureyri,600
Hafnarstræti 94,https://arnorbl.blog.is/blog/arnorbl/entry/937013/,65.681138,-18.089265,Akureyri,600
Norðurvegur 3,http://arnorbl.blog.is/blog/arnorbl/entry/2230585/,65.9788023,-18.3750527,Hr�sey,630
Kaupangsstræti 10,http://www.arnorbl.blog.is/blog/arnorbl/entry/1352186/,,,Akureyri,600
Kotárgerði 26,https://arnorbl.blog.is/blog/arnorbl/entry/2261125/,65.6828221,-18.1107987,Akureyri,600
"Hafnarstræti 11""",https://arnorbl.blog.is/blog/arnorbl/entry/924390/,65.671894,-18.08615,Akureyri,600
Lækjargata 2,https://arnorbl.blog.is/blog/arnorbl/entry/1130989/,64.1472386,-21.9370896,Akureyri,600
Strandgata 12,https://arnorbl.blog.is/blog/arnorbl/entry/1089310/,65.6834522,-18.0871566,Akureyri,600
Möðruvallastræti 1a,https://arnorbl.blog.is/blog/arnorbl/entry/2207401/,65.678568,-18.092442,Akureyri,600
"Vatnsstígur 4.""",https://arnorbl.blog.is/blog/arnorbl/entry/1007013/,64.1455621,-21.9267226,Reykjav�k,101
Norðurgata 4,https://arnorbl.blog.is/blog/arnorbl/entry/1109607/,65.6850175,-18.0871417,Akureyri,600
Oddagata 5,http://arnorbl.blog.is/blog/arnorbl/entry/2097722/,59.419329,5.268937,Akureyri,600
Oddeyrargata 15,https://arnorbl.blog.is/blog/arnorbl/entry/1077368/,65.6816879,-18.0941551,Akureyri,600
Geislagata 9,https://arnorbl.blog.is/blog/arnorbl/entry/2263318/,65.6840596,-18.0918222,Akureyri,600
Rósenborg,https://arnorbl.blog.is/blog/arnorbl/entry/1000318/,55.6858274,12.5772687,Akureyri,600
Skipagata 14,https://arnorbl.blog.is/blog/arnorbl/entry/2252381/,65.6816625,-18.0893407,Akureyri,600
Strandgata 25,https://arnorbl.blog.is/blog/arnorbl/entry/1307758/,64.0686755,-21.9556796,Akureyri,600
Strandgata 29.,https://arnorbl.blog.is/blog/arnorbl/entry/1311887/,65.6847224,-18.0863067,Akureyri,600
Strandgata 3 ,https://arnorbl.blog.is/blog/arnorbl/entry/2264130/,65.6837911,-18.0886154,Akureyri,600
Strandgata 49,https://arnorbl.blog.is/blog/arnorbl/entry/2284816/,65.6855411,-18.0811628,Akureyri,600
Strandgata 4,https://arnorbl.blog.is/blog/arnorbl/entry/961168/,59.9113893,10.7500061,Akureyri,600
Strandgata 9,https://arnorbl.blog.is/blog/arnorbl/entry/977131/,65.6837911,-18.0886154,Akureyri,600
Sunnuhlíð 17,https://arnorbl.blog.is/blog/arnorbl/entry/2226691/,65.6914741,-18.1262496,Akureyri,603
Lækjargata 4,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-laekjargata-4,64.146809,-21.937444,Akureyri,600
Lækjargata 2b,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-laekjargata-2b,64.1472386,-21.9370896,Akureyri,600
Lundargata 15,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-lundargata-15,65.6852121,-18.0897019,Akureyri,600
Lundargata 2,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-lundargata-2,65.6844063,-18.0883264,Akureyri,600
Lækjargata 6,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-laekjargata-6,64.1465238,-21.9373741,Akureyri,600
Norðurgata 2,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-nordurgata-2,65.68496,-18.087085,Akureyri,600
"Norðurgata 17,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-nordurgata-17-gamla-prentsmidjan-steinhusid,,,
Strandgata 7,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-strandgata-7,,,
Sólgarður,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-solgardur-i-fyrrum-saurbaejarhreppi,,,
Þinghúsið á Hrafnagili,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-thinghusid-a-hrafnagili,,,
Laugarborg,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-laugarborg,,,
Sundlaug Akureyrar,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-sundlaug-akureyrar,,,
Eyrarvegur 1,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-eyrarvegur-1-3,,,
Freyvangur,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-freyvangur,,,
Hafnarstræti 53,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-gamli-barnaskolinn-hafnarstraeti-53,,,
Eyrarlandsvegur 35,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-eyrarlandsvegur-35-fagrastraeti-1,,,
Eyrarlandsvegur 28,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-gamli-skoli-eyrarlandsvegur-28,,,
Spítalavegur 9,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-spitalavegur-9,,,
Eyrarlandsvegur 26,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-eyrarlandsvegur-26-breidablik,,,
Spítalavegur 15,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-spitalavegur-15,,,
Eyrarlandsvegur 8,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-eyrarlandsvegur-8-aesustadir,,,
Strandgata 19,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-strandgata-19-b-laxamyri,,,
Munkaþverárkirkja,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-munkathverarkirkja,,,
Kaupangskirkja,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-kaupangskirkja,,,
Möðruvallakirkja,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-modruvallakirkja,,,
Hólakirkja,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-holakirkja,,,
Saurbæjarkirkja,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-saurbaejarkirkja,,,
Brekkugata 3,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-brekkugata-3,,,
Grundargata 3,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-grundargata-3,,,
Gamla Gróðrarstöðin á Krókeyri,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-gamla-grodrarstodin-a-krokeyri,,,
Litli-Hvammur,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-litli-hvammur,,,
Hvassafell,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-hvassafell,,,
Leifsstaðir,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-leifsstadir,,,
Kaupangur,https://www.akureyri.net/is/flokkur/hus-dagsins/hus-dagsins-kaupangur,,,
",,65.6834474,-18.09049,Akureyri,600
